country_region_code;country_region;sub_region_1;sub_region_2;metro_area;iso_3166_2_code;census_fips_code;date;retail_and_recreation_percent_change_from_baseline;grocery_and_pharmacy_percent_change_from_baseline;parks_percent_change_from_baseline;transit_stations_percent_change_from_baseline;workplaces_percent_change_from_baseline;residential_percent_change_from_baseline
SV;El Salvador;Sonsonate Department;;;SV-SO;;25/02/2020;-5;0;-3;1;8;-1
SV;El Salvador;Sonsonate Department;;;SV-SO;;26/02/2020;-6;-7;-1;-5;8;-1
SV;El Salvador;Sonsonate Department;;;SV-SO;;27/02/2020;-6;-7;-2;-1;6;-1
SV;El Salvador;Sonsonate Department;;;SV-SO;;28/02/2020;-5;4;3;2;15;-2
SV;El Salvador;Sonsonate Department;;;SV-SO;;29/02/2020;-1;2;-2;-2;9;-1
SV;El Salvador;Sonsonate Department;;;SV-SO;;01/03/2020;-5;7;-7;1;4;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;02/03/2020;-5;2;-1;5;10;-1
SV;El Salvador;Sonsonate Department;;;SV-SO;;03/03/2020;-4;-2;0;-3;11;-2
SV;El Salvador;Sonsonate Department;;;SV-SO;;04/03/2020;-7;-2;-2;-8;10;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;05/03/2020;-7;-7;4;-5;7;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;06/03/2020;-7;-4;3;-6;15;-1
SV;El Salvador;Sonsonate Department;;;SV-SO;;07/03/2020;-8;-8;-6;-9;9;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;08/03/2020;-10;-9;-6;-5;2;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;09/03/2020;-8;1;-1;-3;10;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;10/03/2020;-5;-1;-5;-4;10;-2
SV;El Salvador;Sonsonate Department;;;SV-SO;;11/03/2020;-4;9;1;-1;7;-1
SV;El Salvador;Sonsonate Department;;;SV-SO;;12/03/2020;-12;1;5;-6;-9;4
SV;El Salvador;Sonsonate Department;;;SV-SO;;13/03/2020;-13;4;4;-4;0;4
SV;El Salvador;Sonsonate Department;;;SV-SO;;14/03/2020;-12;3;-12;-8;4;4
SV;El Salvador;Sonsonate Department;;;SV-SO;;15/03/2020;-25;-2;-25;-11;-1;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;16/03/2020;-17;9;-7;-13;-9;6
SV;El Salvador;Sonsonate Department;;;SV-SO;;17/03/2020;-17;6;-11;-11;-13;7
SV;El Salvador;Sonsonate Department;;;SV-SO;;18/03/2020;-32;-7;-16;-19;-18;10
SV;El Salvador;Sonsonate Department;;;SV-SO;;19/03/2020;-37;-6;-21;-27;-27;13
SV;El Salvador;Sonsonate Department;;;SV-SO;;20/03/2020;-48;-22;-30;-38;-29;17
SV;El Salvador;Sonsonate Department;;;SV-SO;;21/03/2020;-56;-33;-46;-39;-25;16
SV;El Salvador;Sonsonate Department;;;SV-SO;;22/03/2020;-79;-58;-73;-69;-45;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;23/03/2020;-71;-50;-50;-66;-58;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;24/03/2020;-74;-58;-55;-68;-61;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;25/03/2020;-73;-54;-54;-67;-61;28
SV;El Salvador;Sonsonate Department;;;SV-SO;;26/03/2020;-74;-55;-49;-64;-61;29
SV;El Salvador;Sonsonate Department;;;SV-SO;;27/03/2020;-71;-48;-50;-64;-56;28
SV;El Salvador;Sonsonate Department;;;SV-SO;;28/03/2020;-74;-59;-62;-66;-48;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;29/03/2020;-79;-66;-72;-71;-40;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;30/03/2020;-66;-47;-44;-60;-57;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;31/03/2020;-61;-39;-43;-57;-55;23
SV;El Salvador;Sonsonate Department;;;SV-SO;;01/04/2020;-61;-41;-46;-55;-55;24
SV;El Salvador;Sonsonate Department;;;SV-SO;;02/04/2020;-63;-44;-46;-55;-58;25
SV;El Salvador;Sonsonate Department;;;SV-SO;;03/04/2020;-65;-43;-46;-55;-52;26
SV;El Salvador;Sonsonate Department;;;SV-SO;;04/04/2020;-70;-51;-61;-57;-44;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;05/04/2020;-75;-55;-70;-61;-38;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;06/04/2020;-61;-41;-41;-61;-56;25
SV;El Salvador;Sonsonate Department;;;SV-SO;;07/04/2020;-66;-47;-50;-59;-58;25
SV;El Salvador;Sonsonate Department;;;SV-SO;;08/04/2020;-69;-48;-50;-61;-60;26
SV;El Salvador;Sonsonate Department;;;SV-SO;;09/04/2020;-72;-54;-51;-64;-68;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;10/04/2020;-81;-70;-58;-78;-73;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;11/04/2020;-79;-65;-70;-75;-60;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;12/04/2020;-81;-65;-73;-71;-43;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;13/04/2020;-63;-45;-49;-62;-57;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;14/04/2020;-63;-48;-50;-59;-56;25
SV;El Salvador;Sonsonate Department;;;SV-SO;;15/04/2020;-62;-42;-47;-58;-55;26
SV;El Salvador;Sonsonate Department;;;SV-SO;;16/04/2020;-64;-44;-49;-62;-57;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;17/04/2020;-66;-44;-51;-57;-52;29
SV;El Salvador;Sonsonate Department;;;SV-SO;;18/04/2020;-71;-53;-60;-62;-44;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;19/04/2020;-80;-60;-74;-72;-42;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;20/04/2020;-64;-44;-45;-62;-54;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;21/04/2020;-65;-46;-51;-60;-55;26
SV;El Salvador;Sonsonate Department;;;SV-SO;;22/04/2020;-66;-47;-52;-61;-56;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;23/04/2020;-64;-49;-50;-56;-56;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;24/04/2020;-62;-43;-51;-59;-49;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;25/04/2020;-67;-50;-61;-63;-43;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;26/04/2020;-77;-61;-72;-70;-40;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;27/04/2020;-58;-44;-47;-61;-51;26
SV;El Salvador;Sonsonate Department;;;SV-SO;;28/04/2020;-58;-41;-47;-57;-52;21
SV;El Salvador;Sonsonate Department;;;SV-SO;;29/04/2020;-57;-38;-49;-58;-51;25
SV;El Salvador;Sonsonate Department;;;SV-SO;;30/04/2020;-57;-37;-47;-56;-51;24
SV;El Salvador;Sonsonate Department;;;SV-SO;;01/05/2020;-68;-45;-50;-65;-63;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;02/05/2020;-64;-45;-59;-59;-39;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;03/05/2020;-74;-57;-71;-63;-36;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;04/05/2020;-56;-38;-45;-57;-49;24
SV;El Salvador;Sonsonate Department;;;SV-SO;;05/05/2020;-55;-39;-48;-56;-49;24
SV;El Salvador;Sonsonate Department;;;SV-SO;;06/05/2020;-55;-32;-43;-55;-49;23
SV;El Salvador;Sonsonate Department;;;SV-SO;;07/05/2020;-79;-67;-59;-80;-63;30
SV;El Salvador;Sonsonate Department;;;SV-SO;;08/05/2020;-79;-67;-58;-82;-58;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;09/05/2020;-80;-68;-67;-81;-52;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;10/05/2020;-76;-58;-73;-78;-42;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;11/05/2020;-72;-54;-52;-80;-59;29
SV;El Salvador;Sonsonate Department;;;SV-SO;;12/05/2020;-72;-60;-54;-80;-58;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;13/05/2020;-73;-59;-52;-80;-58;29
SV;El Salvador;Sonsonate Department;;;SV-SO;;14/05/2020;-68;-48;-50;-76;-58;26
SV;El Salvador;Sonsonate Department;;;SV-SO;;15/05/2020;-70;-48;-51;-76;-52;29
SV;El Salvador;Sonsonate Department;;;SV-SO;;16/05/2020;-76;-62;-61;-80;-48;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;17/05/2020;-78;-61;-76;-79;-38;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;18/05/2020;-67;-48;-48;-78;-55;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;19/05/2020;-66;-45;-50;-75;-55;26
SV;El Salvador;Sonsonate Department;;;SV-SO;;20/05/2020;-69;-51;-53;-76;-55;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;21/05/2020;-69;-53;-49;-75;-56;28
SV;El Salvador;Sonsonate Department;;;SV-SO;;22/05/2020;-68;-44;-51;-74;-49;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;23/05/2020;-72;-52;-61;-79;-42;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;24/05/2020;-80;-62;-72;-79;-38;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;25/05/2020;-69;-53;-45;-78;-52;28
SV;El Salvador;Sonsonate Department;;;SV-SO;;26/05/2020;-64;-41;-44;-73;-51;25
SV;El Salvador;Sonsonate Department;;;SV-SO;;27/05/2020;-64;-42;-47;-72;-51;26
SV;El Salvador;Sonsonate Department;;;SV-SO;;28/05/2020;-65;-47;-45;-73;-52;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;29/05/2020;-68;-48;-47;-75;-48;28
SV;El Salvador;Sonsonate Department;;;SV-SO;;30/05/2020;-73;-53;-66;-80;-42;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;31/05/2020;-79;-58;-75;-83;-38;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;01/06/2020;-71;-56;-51;-81;-56;29
SV;El Salvador;Sonsonate Department;;;SV-SO;;02/06/2020;-65;-49;-49;-75;-52;26
SV;El Salvador;Sonsonate Department;;;SV-SO;;03/06/2020;-63;-42;-49;-74;-52;26
SV;El Salvador;Sonsonate Department;;;SV-SO;;04/06/2020;-64;-41;-46;-74;-52;26
SV;El Salvador;Sonsonate Department;;;SV-SO;;05/06/2020;-67;-45;-47;-75;-47;27
SV;El Salvador;Sonsonate Department;;;SV-SO;;06/06/2020;-69;-55;-60;-77;-37;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;07/06/2020;-69;-48;-65;-77;-25;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;08/06/2020;-59;-37;-41;-72;-46;24
SV;El Salvador;Sonsonate Department;;;SV-SO;;09/06/2020;-60;-47;-45;-72;-46;22
SV;El Salvador;Sonsonate Department;;;SV-SO;;10/06/2020;-58;-43;-43;-75;-46;23
SV;El Salvador;Sonsonate Department;;;SV-SO;;11/06/2020;-54;-36;-37;-71;-46;23
SV;El Salvador;Sonsonate Department;;;SV-SO;;12/06/2020;-56;-36;-39;-69;-41;24
SV;El Salvador;Sonsonate Department;;;SV-SO;;13/06/2020;-62;-49;-53;-71;-32;21
SV;El Salvador;Sonsonate Department;;;SV-SO;;14/06/2020;-68;-49;-64;-71;-20;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;15/06/2020;-49;-31;-31;-70;-40;21
SV;El Salvador;Sonsonate Department;;;SV-SO;;16/06/2020;-40;-21;-33;-64;-40;18
SV;El Salvador;Sonsonate Department;;;SV-SO;;17/06/2020;-45;-22;-33;-65;-54;24
SV;El Salvador;Sonsonate Department;;;SV-SO;;18/06/2020;-49;-35;-40;-64;-43;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;19/06/2020;-51;-26;-39;-62;-37;19
SV;El Salvador;Sonsonate Department;;;SV-SO;;20/06/2020;-51;-32;-49;-64;-25;17
SV;El Salvador;Sonsonate Department;;;SV-SO;;21/06/2020;-62;-41;-62;-67;-24;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;22/06/2020;-42;-23;-36;-64;-41;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;23/06/2020;-42;-21;-39;-63;-42;18
SV;El Salvador;Sonsonate Department;;;SV-SO;;24/06/2020;-44;-22;-36;-63;-41;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;25/06/2020;-42;-24;-33;-62;-41;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;26/06/2020;-47;-23;-36;-65;-36;21
SV;El Salvador;Sonsonate Department;;;SV-SO;;27/06/2020;-52;-32;-50;-64;-26;18
SV;El Salvador;Sonsonate Department;;;SV-SO;;28/06/2020;-63;-42;-63;-68;-26;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;29/06/2020;-43;-25;-39;-61;-41;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;30/06/2020;-37;-14;-38;-54;-41;18
SV;El Salvador;Sonsonate Department;;;SV-SO;;01/07/2020;-40;-18;-37;-56;-42;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;02/07/2020;-43;-26;-36;-55;-44;21
SV;El Salvador;Sonsonate Department;;;SV-SO;;03/07/2020;-47;-22;-38;-56;-37;21
SV;El Salvador;Sonsonate Department;;;SV-SO;;04/07/2020;-51;-33;-51;-60;-26;18
SV;El Salvador;Sonsonate Department;;;SV-SO;;05/07/2020;-60;-39;-63;-61;-25;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;06/07/2020;-43;-25;-38;-58;-41;21
SV;El Salvador;Sonsonate Department;;;SV-SO;;07/07/2020;-43;-29;-39;-54;-42;19
SV;El Salvador;Sonsonate Department;;;SV-SO;;08/07/2020;-46;-30;-39;-58;-41;21
SV;El Salvador;Sonsonate Department;;;SV-SO;;09/07/2020;-48;-30;-38;-57;-44;22
SV;El Salvador;Sonsonate Department;;;SV-SO;;10/07/2020;-54;-33;-44;-63;-39;23
SV;El Salvador;Sonsonate Department;;;SV-SO;;11/07/2020;-52;-33;-51;-56;-25;18
SV;El Salvador;Sonsonate Department;;;SV-SO;;12/07/2020;-61;-40;-59;-60;-22;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;13/07/2020;-43;-25;-38;-55;-40;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;14/07/2020;-43;-26;-37;-55;-40;19
SV;El Salvador;Sonsonate Department;;;SV-SO;;15/07/2020;-44;-26;-38;-55;-41;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;16/07/2020;-42;-25;-33;-54;-41;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;17/07/2020;-46;-22;-32;-53;-33;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;18/07/2020;-47;-31;-44;-56;-24;17
SV;El Salvador;Sonsonate Department;;;SV-SO;;19/07/2020;-57;-35;-55;-51;-23;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;20/07/2020;-44;-27;-33;-54;-39;19
SV;El Salvador;Sonsonate Department;;;SV-SO;;21/07/2020;-42;-28;-34;-55;-39;19
SV;El Salvador;Sonsonate Department;;;SV-SO;;22/07/2020;-44;-24;-37;-55;-40;19
SV;El Salvador;Sonsonate Department;;;SV-SO;;23/07/2020;-46;-31;-31;-57;-40;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;24/07/2020;-46;-24;-32;-51;-33;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;25/07/2020;-50;-34;-45;-53;-24;17
SV;El Salvador;Sonsonate Department;;;SV-SO;;26/07/2020;-57;-36;-54;-54;-21;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;27/07/2020;-42;-26;-35;-56;-39;18
SV;El Salvador;Sonsonate Department;;;SV-SO;;28/07/2020;-43;-28;-33;-54;-39;17
SV;El Salvador;Sonsonate Department;;;SV-SO;;29/07/2020;-44;-25;-31;-53;-40;18
SV;El Salvador;Sonsonate Department;;;SV-SO;;30/07/2020;-42;-21;-27;-50;-40;18
SV;El Salvador;Sonsonate Department;;;SV-SO;;31/07/2020;-41;-17;-29;-52;-32;18
SV;El Salvador;Sonsonate Department;;;SV-SO;;01/08/2020;-42;-23;-37;-48;-22;14
SV;El Salvador;Sonsonate Department;;;SV-SO;;02/08/2020;-51;-24;-48;-49;-18;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;03/08/2020;-40;-21;-23;-53;-41;19
SV;El Salvador;Sonsonate Department;;;SV-SO;;04/08/2020;-34;-17;-24;-49;-42;17
SV;El Salvador;Sonsonate Department;;;SV-SO;;05/08/2020;-39;-23;-19;-53;-48;20
SV;El Salvador;Sonsonate Department;;;SV-SO;;06/08/2020;-47;-33;-20;-61;-61;24
SV;El Salvador;Sonsonate Department;;;SV-SO;;07/08/2020;-42;-22;-22;-51;-36;19
SV;El Salvador;Sonsonate Department;;;SV-SO;;08/08/2020;-46;-31;-36;-51;-23;15
SV;El Salvador;Sonsonate Department;;;SV-SO;;09/08/2020;-55;-38;-49;-57;-22;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;10/08/2020;-43;-27;-27;-57;-37;17
SV;El Salvador;Sonsonate Department;;;SV-SO;;11/08/2020;-37;-22;-25;-51;-38;15
SV;El Salvador;Sonsonate Department;;;SV-SO;;12/08/2020;-42;-28;-27;-49;-37;16
SV;El Salvador;Sonsonate Department;;;SV-SO;;13/08/2020;-40;-25;-24;-48;-37;17
SV;El Salvador;Sonsonate Department;;;SV-SO;;14/08/2020;-43;-23;-30;-50;-32;17
SV;El Salvador;Sonsonate Department;;;SV-SO;;15/08/2020;-39;-23;-34;-48;-19;12
SV;El Salvador;Sonsonate Department;;;SV-SO;;16/08/2020;-48;-24;-45;-48;-21;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;17/08/2020;0;0;0;0;-37;15
SV;El Salvador;Sonsonate Department;;;SV-SO;;18/08/2020;0;0;0;0;-35;15
SV;El Salvador;Sonsonate Department;;;SV-SO;;19/08/2020;0;0;0;0;-37;16
SV;El Salvador;Sonsonate Department;;;SV-SO;;20/08/2020;0;0;0;0;-38;17
SV;El Salvador;Sonsonate Department;;;SV-SO;;21/08/2020;0;0;0;0;-29;16
SV;El Salvador;Sonsonate Department;;;SV-SO;;22/08/2020;0;0;0;0;-23;14
SV;El Salvador;Sonsonate Department;;;SV-SO;;23/08/2020;0;0;0;0;-22;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;24/08/2020;0;0;0;0;-34;15
SV;El Salvador;Sonsonate Department;;;SV-SO;;25/08/2020;0;0;0;0;-35;14
SV;El Salvador;Sonsonate Department;;;SV-SO;;26/08/2020;0;0;0;0;-34;15
SV;El Salvador;Sonsonate Department;;;SV-SO;;27/08/2020;0;0;0;0;-36;15
SV;El Salvador;Sonsonate Department;;;SV-SO;;28/08/2020;0;0;0;0;-28;14
SV;El Salvador;Sonsonate Department;;;SV-SO;;29/08/2020;0;0;0;0;-17;10
SV;El Salvador;Sonsonate Department;;;SV-SO;;30/08/2020;0;0;0;0;-12;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;31/08/2020;0;0;0;0;-32;13
SV;El Salvador;Sonsonate Department;;;SV-SO;;01/09/2020;0;0;0;0;-35;11
SV;El Salvador;Sonsonate Department;;;SV-SO;;02/09/2020;0;0;0;0;-35;13
SV;El Salvador;Sonsonate Department;;;SV-SO;;03/09/2020;0;0;0;0;-36;14
SV;El Salvador;Sonsonate Department;;;SV-SO;;04/09/2020;0;0;0;0;-28;14
SV;El Salvador;Sonsonate Department;;;SV-SO;;05/09/2020;0;0;0;0;-18;11
SV;El Salvador;Sonsonate Department;;;SV-SO;;06/09/2020;0;0;0;0;-21;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;07/09/2020;0;0;0;0;-34;13
SV;El Salvador;Sonsonate Department;;;SV-SO;;08/09/2020;0;0;0;0;-35;13
SV;El Salvador;Sonsonate Department;;;SV-SO;;09/09/2020;0;0;0;0;-36;13
SV;El Salvador;Sonsonate Department;;;SV-SO;;10/09/2020;0;0;0;0;-36;13
SV;El Salvador;Sonsonate Department;;;SV-SO;;11/09/2020;0;0;0;0;-29;12
SV;El Salvador;Sonsonate Department;;;SV-SO;;12/09/2020;0;0;0;0;-18;9
SV;El Salvador;Sonsonate Department;;;SV-SO;;13/09/2020;0;0;0;0;-19;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;14/09/2020;0;0;0;0;-31;12
SV;El Salvador;Sonsonate Department;;;SV-SO;;15/09/2020;0;0;0;0;-56;18
SV;El Salvador;Sonsonate Department;;;SV-SO;;16/09/2020;0;0;0;0;-31;12
SV;El Salvador;Sonsonate Department;;;SV-SO;;17/09/2020;0;0;0;0;-33;12
SV;El Salvador;Sonsonate Department;;;SV-SO;;18/09/2020;0;0;0;0;-26;13
SV;El Salvador;Sonsonate Department;;;SV-SO;;19/09/2020;0;0;0;0;-17;10
SV;El Salvador;Sonsonate Department;;;SV-SO;;20/09/2020;0;0;0;0;-19;0
SV;El Salvador;Sonsonate Department;;;SV-SO;;21/09/2020;0;0;0;0;-32;12
SV;El Salvador;Sonsonate Department;;;SV-SO;;22/09/2020;0;0;0;0;-33;11
SV;El Salvador;Sonsonate Department;;;SV-SO;;23/09/2020;0;0;0;0;-33;12
SV;El Salvador;Sonsonate Department;;;SV-SO;;24/09/2020;0;0;0;0;-34;13
SV;El Salvador;Sonsonate Department;;;SV-SO;;25/09/2020;0;0;0;0;-27;13
SV;El Salvador;Sonsonate Department;;;SV-SO;;26/09/2020;0;0;0;0;-16;10
SV;El Salvador;Sonsonate Department;;;SV-SO;;27/09/2020;0;0;0;0;-18;8
SV;El Salvador;Usulután Department;;;SV-US;;15/02/2020;-7;3;9;0;6;0
SV;El Salvador;Usulután Department;;;SV-US;;16/02/2020;-11;-2;23;0;1;0
SV;El Salvador;Usulután Department;;;SV-US;;17/02/2020;-7;2;0;0;4;0
SV;El Salvador;Usulután Department;;;SV-US;;18/02/2020;-11;-4;6;0;6;0
SV;El Salvador;Usulután Department;;;SV-US;;19/02/2020;-9;-5;1;0;3;0
SV;El Salvador;Usulután Department;;;SV-US;;20/02/2020;-5;-6;10;0;4;-1
SV;El Salvador;Usulután Department;;;SV-US;;21/02/2020;-4;0;2;0;18;0
SV;El Salvador;Usulután Department;;;SV-US;;22/02/2020;-2;3;5;0;7;0
SV;El Salvador;Usulután Department;;;SV-US;;23/02/2020;-6;4;20;0;7;0
SV;El Salvador;Usulután Department;;;SV-US;;24/02/2020;-3;-2;-1;0;5;0
SV;El Salvador;Usulután Department;;;SV-US;;25/02/2020;-1;-1;5;0;6;-1
SV;El Salvador;Usulután Department;;;SV-US;;26/02/2020;-2;-7;10;0;5;0
SV;El Salvador;Usulután Department;;;SV-US;;27/02/2020;-3;-5;3;0;5;-1
SV;El Salvador;Usulután Department;;;SV-US;;28/02/2020;-3;-3;6;0;20;-1
SV;El Salvador;Usulután Department;;;SV-US;;29/02/2020;-5;4;7;0;9;0
SV;El Salvador;Usulután Department;;;SV-US;;01/03/2020;-6;6;22;0;6;0
SV;El Salvador;Usulután Department;;;SV-US;;02/03/2020;-4;4;5;0;6;-1
SV;El Salvador;Usulután Department;;;SV-US;;03/03/2020;-6;2;5;0;8;-1
SV;El Salvador;Usulután Department;;;SV-US;;04/03/2020;-7;-2;8;0;6;1
SV;El Salvador;Usulután Department;;;SV-US;;05/03/2020;-6;-2;8;0;6;-1
SV;El Salvador;Usulután Department;;;SV-US;;06/03/2020;-6;0;1;0;19;0
SV;El Salvador;Usulután Department;;;SV-US;;07/03/2020;-12;0;11;0;10;0
SV;El Salvador;Usulután Department;;;SV-US;;08/03/2020;-11;-5;15;0;9;0
SV;El Salvador;Usulután Department;;;SV-US;;09/03/2020;-6;3;3;0;6;0
SV;El Salvador;Usulután Department;;;SV-US;;10/03/2020;-8;-1;4;0;7;-1
SV;El Salvador;Usulután Department;;;SV-US;;11/03/2020;-7;9;4;0;5;-1
SV;El Salvador;Usulután Department;;;SV-US;;12/03/2020;-10;9;0;0;-10;3
SV;El Salvador;Usulután Department;;;SV-US;;13/03/2020;-12;7;1;0;2;5
SV;El Salvador;Usulután Department;;;SV-US;;14/03/2020;-21;7;-10;0;2;0
SV;El Salvador;Usulután Department;;;SV-US;;15/03/2020;-30;11;-13;0;-4;0
SV;El Salvador;Usulután Department;;;SV-US;;16/03/2020;-16;11;-10;0;-13;6
SV;El Salvador;Usulután Department;;;SV-US;;17/03/2020;-25;-1;-13;0;-14;7
SV;El Salvador;Usulután Department;;;SV-US;;18/03/2020;-30;-9;-17;0;-20;8
SV;El Salvador;Usulután Department;;;SV-US;;19/03/2020;-37;7;-30;0;-30;11
SV;El Salvador;Usulután Department;;;SV-US;;20/03/2020;-46;-13;-35;0;-28;0
SV;El Salvador;Usulután Department;;;SV-US;;21/03/2020;-53;-20;-41;0;-22;0
SV;El Salvador;Usulután Department;;;SV-US;;22/03/2020;-78;-57;-61;0;-47;0
SV;El Salvador;Usulután Department;;;SV-US;;23/03/2020;-73;-44;-52;0;-58;0
SV;El Salvador;Usulután Department;;;SV-US;;24/03/2020;-74;-50;-56;0;-60;0
SV;El Salvador;Usulután Department;;;SV-US;;25/03/2020;-74;-50;-53;0;-60;0
SV;El Salvador;Usulután Department;;;SV-US;;26/03/2020;-73;-49;-55;0;-61;0
SV;El Salvador;Usulután Department;;;SV-US;;27/03/2020;-73;-49;-53;0;-55;0
SV;El Salvador;Usulután Department;;;SV-US;;28/03/2020;-76;-52;-62;0;-47;0
SV;El Salvador;Usulután Department;;;SV-US;;29/03/2020;-80;-63;-64;0;-42;0
SV;El Salvador;Usulután Department;;;SV-US;;30/03/2020;-65;-41;-46;0;-57;0
SV;El Salvador;Usulután Department;;;SV-US;;31/03/2020;-68;-44;-45;0;-57;0
SV;El Salvador;Usulután Department;;;SV-US;;01/04/2020;-67;-45;-47;0;-57;0
SV;El Salvador;Usulután Department;;;SV-US;;02/04/2020;-69;-47;-50;0;-59;0
SV;El Salvador;Usulután Department;;;SV-US;;03/04/2020;-71;-43;-54;0;-52;0
SV;El Salvador;Usulután Department;;;SV-US;;04/04/2020;-72;-48;-58;0;-49;0
SV;El Salvador;Usulután Department;;;SV-US;;05/04/2020;-76;-59;-60;0;-43;0
SV;El Salvador;Usulután Department;;;SV-US;;06/04/2020;-66;-39;-49;0;-61;0
SV;El Salvador;Usulután Department;;;SV-US;;07/04/2020;-73;-52;-53;0;-63;0
SV;El Salvador;Usulután Department;;;SV-US;;08/04/2020;-75;-54;-54;0;-65;0
SV;El Salvador;Usulután Department;;;SV-US;;09/04/2020;-76;-58;-54;0;-69;0
SV;El Salvador;Usulután Department;;;SV-US;;10/04/2020;-82;-73;-62;0;-70;0
SV;El Salvador;Usulután Department;;;SV-US;;11/04/2020;-81;-65;-64;0;-58;0
SV;El Salvador;Usulután Department;;;SV-US;;12/04/2020;-81;-65;-66;0;-47;0
SV;El Salvador;Usulután Department;;;SV-US;;13/04/2020;-70;-47;-56;0;-63;0
SV;El Salvador;Usulután Department;;;SV-US;;14/04/2020;-71;-48;-53;0;-60;0
SV;El Salvador;Usulután Department;;;SV-US;;15/04/2020;-69;-46;-48;0;-59;0
SV;El Salvador;Usulután Department;;;SV-US;;16/04/2020;-69;-49;-47;0;-59;0
SV;El Salvador;Usulután Department;;;SV-US;;17/04/2020;-68;-46;-52;0;-52;0
SV;El Salvador;Usulután Department;;;SV-US;;18/04/2020;-73;-50;-59;0;-49;0
SV;El Salvador;Usulután Department;;;SV-US;;19/04/2020;-81;-66;-66;0;-47;0
